date,order_id,item,price,quantity,total,customer_id
2018-02-22T15:13:26.000000Z,417b5986-8f4d-4646-a58c-88df01e8ef07,Cup,10.0,5,50.0,11ab2a6a-dc77-44f9-8273-ef5519781e41
2018-05-08T14:34:59.000000Z,7254e72f-3553-49d3-8132-9fe76726af99,Chalice,30.0,2,60.0,73f54a02-475e-4f2f-aaa1-388e3f75c139
2018-07-17T04:06:47.000000Z,eb352d78-f9a1-40db-b69d-a6197bbbece8,Bowl,5.0,2,10.0,09b1052e-cdd3-4bfe-9a4f-a8bf00d80de8
2018-11-12T14:41:22.000000Z,fe5f52b9-ca08-434a-a447-dc71432614d5,Tumbler,10.0,5,50.0,e239a471-b638-4822-bb74-dce1c86cadf9
2018-10-16T04:36:28.000000Z,3de37379-c165-4894-9ad1-ddaa34debaa7,Chalice,20.0,2,40.0,9180577d-e735-414f-970f-5531fc980364
2018-03-24T06:39:11.000000Z,69c58d7a-9bc7-4a20-b58b-1d6b34953cab,Papercup,21.0,2,42.0,ff21d265-aadb-4ac5-b758-193f7a9ac12d
2018-02-03T11:10:02.000000Z,d2751bc3-7e03-4b7e-a27c-4732866f6e83,Teapot,5.0,10,50.0,910eb572-d90c-4d90-ba9e-556d67d7bc90
2018-06-16T10:09:59.000000Z,35983577-4054-4410-ba64-44f146cd0a7c,Teapot,40.0,10,400.0,1ca25bd0-2819-4625-ab90-201d71b89e1b
2018-06-26T01:12:06.000000Z,f54759b8-3989-43f2-ae3a-ef194a0b2d85,Glass,42.0,1,42.0,428156e2-f3b1-4c2b-b48f-2d1184555c28
2018-11-20T00:03:01.000000Z,a0535486-8025-4603-a625-19be689172a8,Cup,40.0,1,40.0,d8695658-79b7-4532-86bd-81fa75079115
2018-07-29T07:03:03.000000Z,268434e3-7b74-4074-8d74-367054d29a09,Cup,21.0,1,21.0,910eb572-d90c-4d90-ba9e-556d67d7bc90
2018-10-07T06:52:21.000000Z,9a184382-a473-4c97-90d6-90dab656c7ab,Glass,40.0,10,400.0,76565c13-fbb3-4c25-a114-7b1a0bf4ef99
2018-07-05T12:05:36.000000Z,41762291-dae7-4487-b933-2ce93c2e4970,Bowl,42.0,1,42.0,ba1d44a8-3f1a-49c9-9203-1b210ef650ba
2018-10-13T10:03:25.000000Z,c84a71a0-6726-4339-9bc8-3ca25d0e7b74,Papercup,10.0,2,20.0,11ab2a6a-dc77-44f9-8273-ef5519781e41
2018-11-24T13:30:35.000000Z,75f6f29f-d206-4cbc-b0f7-7c129b778834,Bottle,10.0,1,10.0,09b1052e-cdd3-4bfe-9a4f-a8bf00d80de8
2018-11-08T12:51:44.000000Z,7c6fc994-3713-4439-85e5-6e0ecdfb4431,Chalice,10.0,5,50.0,255509f3-50eb-44f0-8d83-fb0901d6d8ad
2018-12-03T01:54:59.000000Z,582159a0-92d7-4167-b943-1c09653bb7ae,Cup,30.0,1,30.0,faf8d2ac-4036-434b-922a-1a78d00cd6cd
2018-03-07T21:41:04.000000Z,df16935d-4c71-4b0f-8d60-c870bdbd6924,Mug,10.0,10,100.0,26ac479d-9500-4d1c-989c-e60c6314d586
2018-11-09T13:32:19.000000Z,18f7a874-fa9f-42e7-852d-fcfc33be9cfc,Bowl,5.0,10,50.0,ff21d265-aadb-4ac5-b758-193f7a9ac12d
2018-07-30T09:40:02.000000Z,fa3960a6-73b1-43d4-9bcf-3591449a02ac,Teapot,10.0,10,100.0,c61614bd-641d-459d-964f-91d6438ef38a
2018-10-11T03:59:02.000000Z,1225c2b2-a5b9-42ee-b082-4ac287f2a429,Bottle,30.0,2,60.0,9ca0339c-ab58-4448-ad06-c824e3dd0a45
2018-02-17T07:07:49.000000Z,23b28d02-17aa-41bc-877c-09b137762642,Teapot,15.0,2,30.0,579c2e7e-e66d-463a-95a8-ba56b3618881
2018-07-06T00:56:39.000000Z,e2e15f3c-b98f-4649-8c69-46ac37ffd72d,Bottle,30.0,5,150.0,8e718c13-6495-4921-9d91-6f12faa6a897
2018-10-02T10:04:49.000000Z,85d6a492-c4c6-4a23-b512-71ea2c4183de,Papercup,10.0,5,50.0,d1dfdaac-c61a-4a48-9dee-c9051032e99b
2018-11-20T09:16:53.000000Z,b756e172-c7a3-4d74-bc5d-e5f50d914750,Papercup,10.0,10,100.0,294a38ee-39c4-41d9-9108-8e927c98d261
2018-07-27T19:27:57.000000Z,ad503fb6-0a26-4b26-9527-dab3a165bb43,Cup,40.0,1,40.0,fba942fe-51ae-4dd8-8764-c6975cd6960f
2018-03-05T04:15:35.000000Z,cc5da55a-7fcd-45ec-95bf-0137572f08e6,Mug,10.0,5,50.0,c670d3ad-8032-4d3e-b487-b5b058f395fb
2018-11-25T08:17:29.000000Z,8cbe04e4-5894-4af0-9a1f-13b98341e48e,Tumbler,10.0,5,50.0,a1273cf5-0f61-4b91-8f7c-0cfef64951f8
2018-04-22T15:32:11.000000Z,53f1dffe-565a-4f29-b0d8-b1ce158fe519,Mug,30.0,5,150.0,ab7bd382-fe4d-42de-bbcd-b15fe11bd04c
2018-12-22T01:09:21.000000Z,d3b25617-b29b-49f6-b207-de1da2059e50,Tumbler,30.0,10,300.0,1c620648-8620-493b-b332-9d8654ff5be5
2018-09-28T05:18:15.000000Z,8574fb7c-66b2-4cea-afc6-50a9672abf29,Bowl,40.0,2,80.0,de394dfb-7402-4fb8-ac65-dbe5dd7665e7
2018-07-17T18:07:46.000000Z,2d7c8bd9-27b8-4ef3-aeee-84d0883103bb,Bowl,20.0,1,20.0,1e2342e8-808a-473b-95ac-4bc5e1dba449
2018-09-11T02:19:22.000000Z,98e7aea6-c929-445f-9bb8-724207262a52,Bottle,40.0,10,400.0,bcc271e1-e7c2-4803-9b15-161c3909f8b0
2018-08-04T06:44:11.000000Z,e9544a9a-226a-4308-a4db-103614875130,Bowl,40.0,2,80.0,a1f76ae3-d734-454f-b128-c00d04f4d94a
2018-11-28T12:39:42.000000Z,61639a06-8668-4cb7-a49c-ca0c716b30d3,Bottle,20.0,2,40.0,c670d3ad-8032-4d3e-b487-b5b058f395fb
2018-07-23T12:59:23.000000Z,72c44c57-4677-4d0b-8d17-c919debdbdc7,Bowl,20.0,1,20.0,4649afc1-cab9-4fd2-ae9a-11c8c18db824
2018-02-08T14:22:52.000000Z,57df381e-ecb0-4bc7-9c9d-d64a90a77704,Papercup,40.0,1,40.0,a1bdf9f2-d13f-47df-a742-b10e7c4150ca
2018-03-08T17:16:28.000000Z,10914d24-54ed-477c-bfa0-7fac6584fe0e,Papercup,5.0,5,25.0,70f29ac2-5409-47e0-8635-23c012955efe
2018-07-31T08:02:59.000000Z,f052162c-40e2-48d7-ad90-22048b14c47c,Glass,10.0,1,10.0,a9e558df-7d35-4505-8cb1-17db41092133
2018-10-21T23:55:59.000000Z,55e8ac4f-71eb-4afd-8004-ba051373d0a6,Bowl,30.0,2,60.0,5ef65202-a26d-49f4-8545-ea886c70037f
2018-02-16T05:27:10.000000Z,1be34bff-6643-4859-958a-473b395a71f3,Mug,5.0,1,5.0,e239a471-b638-4822-bb74-dce1c86cadf9
2018-12-30T06:59:08.000000Z,b4a34a79-062b-48d7-8d52-21d963df788b,Cup,21.0,10,210.0,294a38ee-39c4-41d9-9108-8e927c98d261
2018-10-08T06:32:03.000000Z,9ddb85bc-44f7-4b6b-81fe-a83de8ab6855,Mug,5.0,2,10.0,b13b4081-f816-4cad-b256-e8219816b105
2018-07-11T20:05:12.000000Z,44599a58-c6f1-4217-9353-483a820a9d38,Teapot,42.0,1,42.0,55f2f3d7-c05b-46f9-b12f-0cdaf1eb4351
2018-11-17T13:51:09.000000Z,ea3290df-f82e-4241-8752-ded9dbb0d66b,Bottle,20.0,5,100.0,944ff74b-4821-4fbd-9bad-e60f88d66935
2018-05-02T09:17:01.000000Z,d18f50e9-415d-4d33-a2ea-63b9798c24e8,Chalice,21.0,5,105.0,27456004-682e-4ccf-ade7-59e1de937068
2018-11-04T09:57:34.000000Z,67901b3f-0668-419e-98d4-65d99e24a394,Tumbler,42.0,2,84.0,a1f76ae3-d734-454f-b128-c00d04f4d94a
2018-12-07T13:57:48.000000Z,ba10c1d3-c637-4636-a0b4-b40353fc16fe,Tumbler,10.0,5,50.0,10119a97-a4a1-4919-bb9d-58ea0bb618b3
2018-02-07T11:09:38.000000Z,e3014c9e-74b4-4b6d-8c11-087421a0332d,Glass,21.0,2,42.0,d8259191-4007-404d-b60b-6c0a6c3d5284
2018-06-09T00:53:26.000000Z,8652a5c4-65c1-4017-81a8-760ab0ca2c62,Cup,5.0,2,10.0,10119a97-a4a1-4919-bb9d-58ea0bb618b3
2018-01-20T15:33:01.000000Z,72ad4a02-e409-4555-83ab-94f7dd6d90ed,Papercup,20.0,2,40.0,831a93d3-e77d-4be3-b4c4-3f851f70727d
2018-08-24T11:58:16.000000Z,03d33ba0-19e0-4046-aeb2-7e5f1bcd1958,Mug,30.0,10,300.0,6055c1bd-8e13-4c79-963e-898d321bb39f
2018-08-10T02:17:41.000000Z,03bbc42c-df1b-4545-b355-115ff4216ee6,Teapot,15.0,1,15.0,1b1e33e2-7db5-42bf-a540-5c5264b5a237
2018-08-22T08:01:02.000000Z,b20e2bab-9fab-45ad-baa0-bb2ce04fdb26,Bottle,10.0,10,100.0,8133131d-0c25-4534-b960-2d9721fd3a5a
2018-06-29T21:27:03.000000Z,28a44572-d811-44c0-bad8-6e1c7721decf,Papercup,30.0,10,300.0,9180577d-e735-414f-970f-5531fc980364
2018-08-14T00:05:17.000000Z,1a3b3926-81ba-43ce-816b-35cb5f7d58e1,Tumbler,21.0,1,21.0,491de7cb-247f-4cda-9922-7030f64db856
2018-06-16T13:28:51.000000Z,6549a27c-ee63-42f6-bf03-f11c3104756b,Cup,21.0,10,210.0,70f29ac2-5409-47e0-8635-23c012955efe
2018-08-21T21:12:38.000000Z,c000a5a0-0c9d-439d-9361-9e75fa9bb13c,Chalice,42.0,1,42.0,cab9048e-2d99-4833-9b9e-35973af3c4b6
2018-08-11T23:29:28.000000Z,3cc9e704-d8af-453c-9f15-7b134690ae21,Mug,20.0,2,40.0,255509f3-50eb-44f0-8d83-fb0901d6d8ad
2018-01-20T21:52:40.000000Z,54aa2b82-d9bd-444b-92d3-b14bf3203ed8,Mug,40.0,1,40.0,1ca25bd0-2819-4625-ab90-201d71b89e1b
2018-12-15T01:31:50.000000Z,7e78f371-56f5-4291-ac5f-72e1be1cfb25,Teapot,20.0,5,100.0,910eb572-d90c-4d90-ba9e-556d67d7bc90
2018-01-08T00:33:09.000000Z,49eb309a-366b-48f6-869a-7c46639e7714,Bottle,30.0,10,300.0,a35f3d61-e875-41c9-b60f-3d264ba732a1
2018-09-16T10:12:57.000000Z,e390df7f-4a34-4371-bf85-659efc3ee4b4,Cup,42.0,10,420.0,e239a471-b638-4822-bb74-dce1c86cadf9
2018-09-26T05:41:32.000000Z,af111da1-4b76-4d7f-a3e8-3dac2166985f,Cup,21.0,1,21.0,b6478949-bd4e-4538-9d0a-69c85665d2f0
2018-09-28T05:09:48.000000Z,413fba21-2b3f-4244-abdb-775f6d7ca348,Chalice,42.0,10,420.0,f3409912-3b2b-4808-b312-b85e99f4946e
2018-08-11T08:28:16.000000Z,2c52ef5f-daa0-47c4-b53b-1af7d15d394b,Bottle,20.0,1,20.0,02c96f8c-3fe3-4e3b-965f-1995ef3ad3fc
2018-11-01T17:01:31.000000Z,91588d36-def1-4ad0-b3f8-015d8eec2c8c,Bottle,5.0,1,5.0,1c620648-8620-493b-b332-9d8654ff5be5
2018-04-14T09:49:15.000000Z,ef15548f-0591-4ade-a087-7d3cc3b83d8e,Mug,42.0,2,84.0,a9e558df-7d35-4505-8cb1-17db41092133
2018-11-04T07:25:30.000000Z,d0b5d121-2e2a-46dc-8745-28e5ac9c6878,Mug,42.0,5,210.0,161adb50-a2e1-43f1-aea6-98d063d16fcd
2018-01-18T15:41:50.000000Z,bc8c266f-3d28-45bb-98f8-e11c88e08649,Mug,21.0,5,105.0,1bfe096d-b52c-49ab-bc4d-f0a420ff3aa8
2018-04-11T01:22:43.000000Z,a41caf67-1639-4d65-a147-676fc43af3e2,Glass,30.0,10,300.0,2fea808d-ad66-4fc6-8b06-0653af11a61f
2018-02-23T08:45:48.000000Z,dffdbb7f-9af1-41b9-901e-5297fdd8f0b4,Chalice,42.0,1,42.0,a87c7116-5041-422d-9ffb-58bebcc4db3d
2018-08-23T13:06:34.000000Z,0c78781b-98bc-4d90-a836-8116be1b8274,Chalice,40.0,10,400.0,16a3e9cc-f0db-40ed-b2f8-ea2bffafaf33
2018-08-14T13:02:52.000000Z,6c27e9cb-d56a-4102-9689-9e3d2d3c5d53,Cup,21.0,5,105.0,f73bd1bd-e99a-46b6-a9cb-bdc25215888a
2018-01-04T01:14:39.000000Z,38f27305-87e8-483f-a987-ee926bdcbc40,Bowl,30.0,1,30.0,7a1075dd-03cc-47e0-940f-41ce436747ba
2018-03-08T11:19:51.000000Z,dfbde1f1-1d04-4753-a446-4b8426d13e55,Bowl,20.0,1,20.0,11ab2a6a-dc77-44f9-8273-ef5519781e41
2018-07-02T11:16:13.000000Z,d0891cb1-f7e9-4505-a068-bd2d83b0dde9,Teapot,5.0,1,5.0,e882b18b-3123-4841-a6e4-94b3b39d9891
2018-11-26T04:46:01.000000Z,c772691d-7aa8-4da7-9184-609af6cd249f,Papercup,5.0,1,5.0,e239a471-b638-4822-bb74-dce1c86cadf9
2018-04-03T19:00:43.000000Z,852e6c70-eec0-4913-891b-2047d50d4e83,Teapot,42.0,1,42.0,b6478949-bd4e-4538-9d0a-69c85665d2f0
2018-07-04T03:02:42.000000Z,ea4db35e-a09c-4a87-84f2-174181b38df9,Cup,40.0,10,400.0,f0d76523-ccfc-4a88-8532-201b07832ec7
2018-11-06T06:56:56.000000Z,b74e4174-f603-49d1-a400-dc164b042b01,Teapot,30.0,10,300.0,de57156c-f26f-43f9-b8ef-e1ee9e172f7f
2018-03-27T07:49:26.000000Z,ce90bad3-4c44-4578-8383-99d018e5b2cb,Tumbler,5.0,1,5.0,e882b18b-3123-4841-a6e4-94b3b39d9891
2018-12-04T07:42:46.000000Z,77120e24-741c-4764-8c7a-2a984e0c4934,Papercup,10.0,5,50.0,579c2e7e-e66d-463a-95a8-ba56b3618881
2018-12-28T14:40:39.000000Z,6adb3498-2b67-4415-b8ed-4348fa5f13eb,Chalice,10.0,5,50.0,294a38ee-39c4-41d9-9108-8e927c98d261
2018-01-26T00:07:48.000000Z,c6b7ce37-49a4-4909-bfac-5fb4a6cd6542,Cup,40.0,10,400.0,1b1e33e2-7db5-42bf-a540-5c5264b5a237
2018-08-01T19:07:07.000000Z,2d50d07f-400c-4e38-8a0b-5e58ca15a3f1,Teapot,42.0,1,42.0,294a38ee-39c4-41d9-9108-8e927c98d261
2018-12-05T22:01:14.000000Z,5bcce8b5-ebb6-4e89-99a2-535b1bb49b26,Bowl,40.0,1,40.0,d5eb1ae5-7bd2-4578-a0a3-7e62a93155d4
2018-11-18T04:47:17.000000Z,3026fbd8-9a09-4574-905b-342e68f741cb,Papercup,20.0,1,20.0,491de7cb-247f-4cda-9922-7030f64db856
2018-07-03T15:23:40.000000Z,0813e9f9-f257-4baf-a4c0-8dc9b7109a6c,Bottle,42.0,1,42.0,e9df9572-d9dd-46c7-b6c5-775a12894bef
2018-10-25T16:53:51.000000Z,55c024ec-8362-48ff-8af8-18a31783452f,Bowl,42.0,10,420.0,1c620648-8620-493b-b332-9d8654ff5be5
2018-04-28T23:06:25.000000Z,2006f69d-c6d9-417d-b3e2-af91530955e5,Bottle,30.0,10,300.0,26ac479d-9500-4d1c-989c-e60c6314d586
2018-07-22T03:44:23.000000Z,9465f9d7-f09a-45e6-b692-278e2218a5d5,Tumbler,10.0,2,20.0,8e01ba03-5f19-46d2-b14f-17949e1ca74a
2018-08-07T16:24:12.000000Z,ba4eac37-3c39-4dad-9ef0-0af2fb868895,Teapot,15.0,10,150.0,35679bd3-687c-4e88-9067-e26979be398f
2018-04-26T16:06:52.000000Z,0fd734cb-37c7-4db7-9c59-0330c84ae47a,Tumbler,5.0,2,10.0,5580c6ee-5018-4d3b-81e4-93829d14668c
2018-03-02T10:42:37.000000Z,0cc31062-22bb-4443-8b29-90d43cb47b1f,Tumbler,5.0,1,5.0,4835313a-1fa3-4366-a2ba-c0df2fdccdb5
2018-04-10T12:57:45.000000Z,efb7c129-7f89-4479-9614-d5d02bb36c63,Bowl,15.0,5,75.0,9ca0339c-ab58-4448-ad06-c824e3dd0a45
2018-08-16T14:11:28.000000Z,44dc21a0-dd5d-43f8-b96e-2e6c39126d53,Glass,20.0,1,20.0,1e2342e8-808a-473b-95ac-4bc5e1dba449
2018-04-17T05:41:02.000000Z,4e3546af-bd20-4930-9d71-079ece904fef,Teapot,20.0,5,100.0,161adb50-a2e1-43f1-aea6-98d063d16fcd
2018-03-11T07:16:35.000000Z,0b4c05ce-f2d8-4767-acb6-1e1f53234c8b,Chalice,40.0,1,40.0,b78b5287-a32b-4a75-8f7a-4decdf9ad51d
2018-09-25T15:09:53.000000Z,32af643c-704f-4c18-8916-7878bee12e1c,Glass,20.0,1,20.0,a9e558df-7d35-4505-8cb1-17db41092133
2018-02-01T12:27:39.000000Z,da2cf912-3966-494c-8b44-8e986dac521b,Bottle,10.0,2,20.0,3c6bd107-6734-4371-bc1e-2f266cfcbefc
2018-09-17T19:18:51.000000Z,d7c04e5f-1bbf-430f-a55e-4da59167ca70,Mug,42.0,5,210.0,ba1d44a8-3f1a-49c9-9203-1b210ef650ba
2018-06-26T10:06:50.000000Z,fdbb3453-7cf2-4a8c-b948-3f2c2383ec37,Papercup,21.0,1,21.0,f73bd1bd-e99a-46b6-a9cb-bdc25215888a
2018-09-29T00:05:27.000000Z,e6f475d3-a3b4-4f0b-84ca-fbaa4b9cf5e0,Glass,40.0,1,40.0,ab7bd382-fe4d-42de-bbcd-b15fe11bd04c
2018-09-23T08:57:46.000000Z,30b68edb-455e-45a3-9530-3a967c0e5cc0,Papercup,15.0,1,15.0,eedd9be6-a017-4990-951a-1afaf9e9b184
2018-11-14T03:11:12.000000Z,ee1f9a5a-62f3-4f58-8829-ad8f98dadf8d,Mug,42.0,1,42.0,a29d8e5b-ed21-46ce-b366-bbd063a8af7b
2018-11-20T08:18:58.000000Z,958de2a0-8680-4867-ab3b-8bed927c3780,Chalice,10.0,10,100.0,45220250-46a7-45ad-8504-796706693896
2018-06-18T09:24:28.000000Z,d76ec836-3008-4ef7-884a-387efb415c3a,Papercup,21.0,10,210.0,f73bd1bd-e99a-46b6-a9cb-bdc25215888a
2018-09-23T22:23:33.000000Z,f75fe86d-c318-4c31-9d8a-85fc899c21c3,Glass,42.0,5,210.0,772f5da1-3560-4b16-8ca2-99e5cc1d4e06
2018-08-04T15:01:50.000000Z,cd4e366b-bead-4683-88a4-3f48d4b31dae,Cup,10.0,5,50.0,9180577d-e735-414f-970f-5531fc980364
2018-11-19T15:17:02.000000Z,c4c4d6be-2e06-43b0-881f-c10d5a1b0697,Cup,5.0,5,25.0,f3409912-3b2b-4808-b312-b85e99f4946e
2018-04-29T04:26:45.000000Z,6f88b33f-d32f-48ee-a2e0-28cc44b302aa,Mug,5.0,1,5.0,e9df9572-d9dd-46c7-b6c5-775a12894bef
2018-01-02T20:05:20.000000Z,9b111dd6-a752-4951-b258-4955c4b27157,Tumbler,42.0,5,210.0,11ab2a6a-dc77-44f9-8273-ef5519781e41
2018-03-29T08:06:36.000000Z,7f0ba594-1ab5-4906-8786-6e2207ee60fd,Chalice,30.0,5,150.0,e9db3413-2fa2-4aa9-9922-805210f57296
2018-12-24T21:50:52.000000Z,9f35931d-1026-43df-9253-407677bdefb8,Bottle,30.0,10,300.0,8e01ba03-5f19-46d2-b14f-17949e1ca74a
2018-08-26T16:32:05.000000Z,937c2a18-c0ff-4f0e-aa05-d2440aea2953,Glass,20.0,2,40.0,7229d68e-4388-4e77-9f32-dd2a1ef31f92
2018-04-03T22:14:47.000000Z,ae377d2c-ebbe-433f-85d8-aae2fc78575d,Teapot,5.0,2,10.0,4835313a-1fa3-4366-a2ba-c0df2fdccdb5
2018-12-01T10:22:53.000000Z,f2a0410d-129a-45e6-97dc-e4193c105078,Bottle,21.0,5,105.0,644cb513-90e8-4172-821c-7150ef07b8e7
2018-07-12T23:42:04.000000Z,ec2493b6-aa5e-4d4c-9908-5d51ba24e4af,Cup,15.0,2,30.0,d8259191-4007-404d-b60b-6c0a6c3d5284
2018-07-07T08:56:41.000000Z,7ab9c964-a99e-46a3-91ca-0f1b7c80cf13,Chalice,20.0,2,40.0,529987f4-d64a-4ed0-9cc9-b4c55863ac88
2018-06-24T19:59:28.000000Z,9a14f2f8-6615-45f4-adeb-ac2c5ddfaafb,Bottle,40.0,10,400.0,27456004-682e-4ccf-ade7-59e1de937068
2018-04-08T00:23:26.000000Z,185c2bd2-8a29-4928-8ae8-7135880c1da7,Bottle,5.0,10,50.0,f0d76523-ccfc-4a88-8532-201b07832ec7
2018-03-27T21:37:56.000000Z,b4c01f25-d7e3-4fe9-b046-611135570618,Papercup,10.0,1,10.0,1bfe096d-b52c-49ab-bc4d-f0a420ff3aa8
2018-11-28T00:26:50.000000Z,d66246d7-e872-4d0c-a3cb-669b399a8b19,Tumbler,42.0,1,42.0,70f29ac2-5409-47e0-8635-23c012955efe
2018-06-11T08:16:17.000000Z,09d399ec-2f13-4c58-9a91-b24a06f7c057,Teapot,10.0,2,20.0,644cb513-90e8-4172-821c-7150ef07b8e7
2018-09-11T07:10:17.000000Z,b8d94b1a-2407-44ae-a8bb-b6d168f80b25,Chalice,20.0,10,200.0,1ca25bd0-2819-4625-ab90-201d71b89e1b
2018-08-17T14:34:30.000000Z,deecc8ff-4f0e-4579-8a7c-9a9b5c937b8e,Bowl,40.0,1,40.0,746f0a76-f77a-45a0-a8ef-9bdf328ad62c
2018-10-06T10:22:16.000000Z,a039237d-d596-4a4c-904c-bced97a24030,Bowl,40.0,1,40.0,f73bd1bd-e99a-46b6-a9cb-bdc25215888a
2018-11-08T03:32:57.000000Z,4bbf890e-c96d-40cd-83d6-e81986a38f57,Cup,21.0,5,105.0,644cb513-90e8-4172-821c-7150ef07b8e7
2018-04-27T23:14:51.000000Z,bea5ba12-a533-4a9a-9178-b24aac766f41,Teapot,30.0,2,60.0,e239a471-b638-4822-bb74-dce1c86cadf9
2018-08-09T19:52:28.000000Z,d8e5ce85-5fe3-49e9-b025-533bf26ebf31,Bottle,10.0,5,50.0,d8259191-4007-404d-b60b-6c0a6c3d5284
2018-12-27T18:47:22.000000Z,0b0b5c0d-aeb5-481c-8294-cb5f1549227f,Bottle,21.0,2,42.0,8a04a224-ed69-4352-8c1e-98e3a9de1446
2018-04-08T08:27:36.000000Z,c34f29f9-2aa9-462d-83c2-f183fb05e451,Teapot,21.0,1,21.0,bcc271e1-e7c2-4803-9b15-161c3909f8b0
2018-03-11T15:33:35.000000Z,74e0fd33-b976-4c97-90df-f1be381c309c,Bottle,40.0,5,200.0,a1f76ae3-d734-454f-b128-c00d04f4d94a
2018-07-22T02:53:52.000000Z,bbef3b72-2044-4b13-9f5f-efb696c14796,Cup,21.0,1,21.0,4649afc1-cab9-4fd2-ae9a-11c8c18db824
2018-03-18T19:30:29.000000Z,f0fc3873-791a-41d1-b386-7746e271088d,Mug,21.0,1,21.0,5268bd1b-73af-4314-ae2a-08f9382a24a8
2018-06-10T15:45:33.000000Z,f03979e4-10c0-4c1b-969b-adfb8e176008,Mug,30.0,5,150.0,f0d76523-ccfc-4a88-8532-201b07832ec7
2018-09-08T19:09:55.000000Z,68d72d14-8efe-41a9-be6c-eab657aedf29,Glass,15.0,2,30.0,1bfe096d-b52c-49ab-bc4d-f0a420ff3aa8
2018-11-08T16:24:21.000000Z,10b32331-febd-4500-abcb-04079cc606f0,Bottle,20.0,1,20.0,a599d5b1-23e5-453b-b346-f9ccb1bfe359
2018-07-11T19:51:02.000000Z,4ba70b2c-a295-4323-82c2-ebd8be80941e,Chalice,42.0,5,210.0,73f54a02-475e-4f2f-aaa1-388e3f75c139
2018-01-10T09:50:47.000000Z,4183597c-e4a1-4366-aaf2-0a007abb4b75,Mug,30.0,5,150.0,d8259191-4007-404d-b60b-6c0a6c3d5284
2018-08-25T12:42:44.000000Z,61533641-c0a9-4d4f-b7a7-51e7ce91f6da,Bottle,21.0,1,21.0,ca548bee-fa3d-4e15-8234-0271129f3f2b
2018-03-17T20:01:59.000000Z,95c7f7f2-1ff4-49cd-abdc-1d23bba97168,Teapot,21.0,10,210.0,644cb513-90e8-4172-821c-7150ef07b8e7
2018-10-08T10:17:19.000000Z,a44fbfdc-4df1-4aff-a728-6d923aab96cb,Cup,20.0,2,40.0,255509f3-50eb-44f0-8d83-fb0901d6d8ad
2018-11-19T21:14:52.000000Z,7f49dc48-e392-4eaf-bf35-aaefcb698009,Papercup,30.0,2,60.0,1e2342e8-808a-473b-95ac-4bc5e1dba449
2018-09-10T11:06:15.000000Z,d73725aa-0c08-4955-9ce8-90962ddc4fe1,Chalice,10.0,10,100.0,910eb572-d90c-4d90-ba9e-556d67d7bc90
2018-11-27T08:26:32.000000Z,24ab03c5-074d-4608-86a3-0f109409f321,Papercup,30.0,5,150.0,09b1052e-cdd3-4bfe-9a4f-a8bf00d80de8
2018-11-20T08:11:15.000000Z,5ec7f950-2201-401c-b2ba-4b7916426a96,Chalice,10.0,1,10.0,18c9295d-22c3-4034-a917-06e84c92dc29
2018-11-15T17:33:57.000000Z,9cb425df-a153-47c2-b124-53db77e21648,Tumbler,15.0,5,75.0,a9e558df-7d35-4505-8cb1-17db41092133
2018-11-18T04:49:28.000000Z,e087da36-35ee-438b-a913-6a47f1c5ddd7,Teapot,10.0,10,100.0,c670d3ad-8032-4d3e-b487-b5b058f395fb
2018-03-29T23:43:59.000000Z,df29c399-6f7b-422b-8814-935c62af4150,Tumbler,40.0,1,40.0,ccd4480d-c66b-4b72-9c6d-bd0b7b6c45bf
2018-04-30T01:59:20.000000Z,789738a1-f128-47f5-9cb1-7545d224e699,Glass,21.0,5,105.0,55f2f3d7-c05b-46f9-b12f-0cdaf1eb4351
2018-08-06T11:10:48.000000Z,a09dff6f-f396-4ffc-8eaf-bf0aa460b9e6,Glass,42.0,1,42.0,f9fe327f-c9ca-4b78-8a8a-7fe14b98e594
2018-05-24T18:54:41.000000Z,0aa55f7a-d7f4-411c-a1d4-c7123b598ca9,Papercup,20.0,5,100.0,746f0a76-f77a-45a0-a8ef-9bdf328ad62c
2018-10-02T08:34:56.000000Z,36bdab7e-00f0-44b2-848e-711b923a7981,Mug,15.0,5,75.0,bcc271e1-e7c2-4803-9b15-161c3909f8b0
2018-10-27T06:32:40.000000Z,3729fae3-6655-41d2-be20-3f5a4b20f634,Glass,20.0,2,40.0,b6478949-bd4e-4538-9d0a-69c85665d2f0
2018-11-27T10:50:07.000000Z,86ef0d16-22cc-403d-8661-7e4f7772610d,Tumbler,15.0,1,15.0,7229d68e-4388-4e77-9f32-dd2a1ef31f92
2018-08-06T05:32:41.000000Z,3b070de0-a1a8-40d5-9005-10420a9b1d3b,Mug,42.0,10,420.0,831a93d3-e77d-4be3-b4c4-3f851f70727d
2018-12-21T17:09:41.000000Z,5c9463aa-9058-4965-ba28-1cce06ec5667,Bowl,40.0,5,200.0,5580c6ee-5018-4d3b-81e4-93829d14668c
2018-09-04T08:57:55.000000Z,24638224-1f53-4442-b1e1-d3d47f752aca,Mug,21.0,2,42.0,1e2342e8-808a-473b-95ac-4bc5e1dba449
2018-06-16T01:40:03.000000Z,ebe28e47-811b-4931-845e-7326019dcd26,Papercup,15.0,1,15.0,c670d3ad-8032-4d3e-b487-b5b058f395fb
